PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT,PTS_per_min,AST_per_min,STL_per_min,REB_per_min,PLUS_MINUS_per_min,value_score,hidden_gem_score
1629004,Svi Mykhailiuk,Svi,1610612762,UTA,28.0,38,6,32,0.158,20.0,3.1,7.9,0.391,1.8,5.3,0.345,0.7,0.9,0.8,0.6,1.8,2.4,2.0,1.4,0.5,0.2,0.4,1.1,0.8,8.8,-2.8,15.3,0,0,16.4,357,473,143,538,271,245,193,463,110,96,258,329,345,213,341,364,376,208,161,355,377,214,393,351,234,450,316,281,44,277,1,0.44000000000000006,0.1,0.025,0.12,-2.8,-3.5189999999999992,-2.9629979999999994
204456,T.J. McConnell,T.J.,1610612754,IND,33.0,79,49,30,0.62,17.9,4.1,7.9,0.519,0.2,0.6,0.306,0.7,1.0,0.74,0.6,1.9,2.4,4.4,1.4,1.1,0.3,0.5,1.0,1.2,9.1,-0.7,21.3,2,0,18.8,23,25,176,137,316,160,196,94,456,472,371,334,328,336,353,356,367,69,156,89,300,157,416,258,216,306,191,159,44,225,1,0.5083798882681565,0.24581005586592183,0.06145251396648046,0.1340782122905028,-0.7,1.392743016759777,0.5292423463687153
1631106,Tari Eason,Tari,1610612745,HOU,24.0,57,36,21,0.632,24.9,4.8,9.8,0.487,1.1,3.2,0.342,1.4,1.8,0.76,2.2,4.1,6.4,1.5,1.1,1.7,0.9,0.8,2.4,1.3,12.0,2.5,28.4,6,0,26.1,232,136,297,115,183,134,136,162,232,230,270,187,187,295,44,97,69,293,213,12,65,64,76,236,144,104,107,93,44,118,1,0.48192771084337355,0.06024096385542169,0.06827309236947791,0.25702811244979923,2.5,7.446839357429719,2.740436883534137
1629611,Terance Mann,Terance,1610612737,ATL,28.0,67,37,30,0.552,21.1,3.1,6.2,0.496,0.9,2.4,0.368,0.7,1.0,0.691,1.0,2.0,3.0,1.8,0.7,0.7,0.2,0.4,1.9,1.0,7.7,-1.4,16.1,0,0,15.2,147,124,176,227,254,249,283,141,288,304,178,344,313,405,181,347,309,239,347,244,333,217,190,315,270,379,298,281,44,301,2,0.36492890995260663,0.08530805687203791,0.03317535545023696,0.14218009478672985,-1.4,-0.8300663507109003,-0.3718697251184833
1642275,Tidjane Salaün,Tidjane,1610612766,CHA,19.0,60,12,48,0.2,20.7,1.9,5.8,0.33,1.0,3.4,0.283,1.1,1.6,0.713,1.2,3.5,4.7,1.2,1.0,0.5,0.2,0.5,1.4,1.3,5.9,-5.4,14.5,2,0,14.2,206,393,23,520,260,376,300,517,273,215,406,235,223,380,148,138,148,337,261,365,328,186,334,241,351,525,326,159,44,325,1,0.285024154589372,0.057971014492753624,0.024154589371980676,0.22705314009661837,-5.4,-9.223623188405798,-7.378898550724639
1631218,Trayce Jackson-Davis,Trayce,1610612744,GSW,25.0,62,33,29,0.532,15.6,2.8,4.9,0.576,0.0,0.0,0.0,1.0,1.6,0.578,2.0,3.0,5.0,1.7,0.7,0.4,0.6,0.7,1.2,1.2,6.6,-1.0,17.3,4,0,15.2,192,166,188,244,358,276,338,53,499,533,499,269,214,496,58,191,123,260,333,421,114,98,385,255,316,333,273,116,44,302,1,0.4230769230769231,0.10897435897435898,0.025641025641025644,0.32051282051282054,-1.0,0.434974358974359,0.203568
1630200,Tre Jones,Tre,1610612741,CHI,25.0,46,21,25,0.457,19.7,2.8,5.2,0.538,0.4,1.0,0.396,1.2,1.5,0.821,0.7,1.8,2.5,4.2,0.8,0.8,0.2,0.4,1.2,1.5,7.2,-0.7,18.8,1,0,16.3,307,280,256,333,280,280,319,74,389,417,100,215,240,166,307,360,361,81,321,197,343,231,380,209,287,302,248,198,44,279,2,0.3654822335025381,0.21319796954314724,0.04060913705583757,0.12690355329949238,-0.7,0.8689644670050765,0.47184770558375644
1630570,Trendon Watford,Trendon,1610612751,BKN,24.0,44,16,28,0.364,20.7,3.7,8.0,0.469,0.7,2.0,0.33,2.1,2.8,0.762,0.8,2.8,3.6,2.6,1.9,0.6,0.3,0.8,2.2,2.4,10.2,-1.5,19.3,1,0,18.9,322,340,209,419,259,184,191,216,336,333,311,105,109,287,246,224,232,149,88,293,293,59,129,107,183,385,233,198,44,223,1,0.49275362318840576,0.12560386473429952,0.028985507246376812,0.1739130434782609,-1.5,-0.5696473429951691,-0.3622957101449275
1626168,Trey Lyles,Trey,1610612758,SAC,29.0,69,34,35,0.493,19.6,2.3,5.4,0.42,1.2,3.4,0.34,0.8,1.2,0.7,1.2,3.4,4.6,1.2,0.6,0.6,0.3,0.2,1.2,1.1,6.5,-1.0,16.0,1,0,15.3,129,157,116,292,281,341,309,394,215,213,277,295,284,393,150,144,152,344,400,310,248,422,369,274,318,340,300,198,44,299,1,0.33163265306122447,0.06122448979591836,0.03061224489795918,0.23469387755102036,-1.0,-0.16673469387755108,-0.08453448979591839
1641783,Tristan da Silva,Tristan,1610612753,ORL,24.0,74,35,39,0.473,22.0,2.7,6.5,0.412,1.1,3.2,0.335,0.7,0.9,0.873,1.0,2.3,3.3,1.5,0.8,0.4,0.2,0.3,1.3,0.8,7.2,-1.7,14.8,1,0,14.5,71,149,68,311,233,287,265,411,243,229,295,325,363,80,194,298,269,284,322,386,320,281,360,359,285,395,324,198,44,320,1,0.32727272727272727,0.06818181818181818,0.018181818181818184,0.15,-1.7,-1.6834545454545458,-0.8871805454545456
1629660,Ty Jerome,Ty,1610612739,CLE,27.0,70,55,15,0.786,19.9,4.6,8.8,0.516,1.6,3.6,0.439,1.8,2.1,0.872,0.7,1.8,2.5,3.4,1.3,1.1,0.0,0.4,1.5,1.8,12.5,4.3,22.7,0,0,22.3,118,11,382,40,273,141,161,98,155,196,20,131,154,81,284,373,365,110,175,72,510,234,325,163,132,57,172,281,44,162,1,0.628140703517588,0.17085427135678394,0.05527638190954775,0.1256281407035176,4.3,11.578311557788945,2.477758673366834
1631213,Tyrese Martin,Tyrese,1610612751,BKN,26.0,60,16,44,0.267,21.9,3.2,7.8,0.406,1.7,4.7,0.351,0.8,1.0,0.793,1.0,2.7,3.7,2.0,1.2,0.6,0.2,0.3,1.3,0.8,8.7,-4.3,17.1,1,0,17.5,206,340,42,480,235,242,204,424,146,128,243,315,332,230,201,237,230,205,190,321,415,348,358,345,239,505,278,198,44,255,1,0.3972602739726027,0.09132420091324202,0.027397260273972605,0.16894977168949774,-4.3,-6.595826484018265,-4.834740812785388
203995,Vasilije Micic,Vasilije,1610612756,PHX,31.0,41,8,33,0.195,19.1,2.3,6.7,0.348,1.1,3.0,0.36,0.8,1.0,0.829,0.5,1.7,2.2,3.1,1.9,0.4,0.0,0.6,1.1,1.2,6.6,-3.0,13.1,1,0,13.7,336,445,130,526,292,338,259,510,238,250,210,289,314,142,391,386,394,123,90,423,519,147,399,268,317,456,354,198,44,337,2,0.34554973821989526,0.16230366492146597,0.020942408376963352,0.11518324607329843,-3.0,-4.133675392670157,-3.327608691099476
1630249,Vít Krejčí,Vít,1610612737,ATL,25.0,57,28,29,0.491,20.2,2.5,5.1,0.497,1.6,3.6,0.437,0.6,0.8,0.711,0.4,2.4,2.7,2.6,0.9,0.6,0.5,0.1,1.8,0.7,7.2,-1.2,16.8,1,0,16.3,232,220,188,295,267,303,323,139,156,197,23,387,379,382,434,291,337,154,285,287,183,448,207,384,283,358,286,198,44,282,1,0.3564356435643565,0.12871287128712872,0.0297029702970297,0.13366336633663367,-1.2,-0.3831980198019801,-0.19504779207920786
1642258,Zaccharie Risacher,Zaccharie,1610612737,ATL,20.0,75,38,37,0.507,24.6,4.8,10.4,0.458,1.6,4.6,0.355,1.4,2.0,0.711,1.1,2.4,3.6,1.2,1.2,0.7,0.5,0.7,2.0,1.4,12.6,-1.6,21.0,1,0,21.4,59,110,96,264,188,135,120,248,150,136,228,180,172,381,154,280,238,339,191,250,159,91,171,217,131,389,197,198,44,179,1,0.5121951219512195,0.048780487804878044,0.028455284552845524,0.14634146341463414,-1.6,-0.9046016260162604,-0.44596860162601637
1628380,Zach Collins,Zach,1610612741,CHI,27.0,64,34,30,0.531,15.3,2.4,4.7,0.507,0.5,1.7,0.302,1.1,1.2,0.885,1.6,2.9,4.5,1.7,0.9,0.5,0.5,0.3,2.1,1.3,6.4,-0.5,16.1,4,0,14.9,170,157,176,246,360,329,351,115,366,371,378,243,276,59,88,207,157,250,269,381,185,305,160,242,330,278,297,116,44,307,2,0.41830065359477125,0.1111111111111111,0.032679738562091505,0.29411764705882354,-0.5,1.3436013071895427,0.6301490130718955
1641744,Zach Edey,Zach,1610612763,MEM,23.0,66,35,31,0.53,21.5,3.8,6.6,0.58,0.3,0.8,0.346,1.4,1.9,0.709,3.5,4.8,8.3,1.0,1.3,0.5,1.3,0.5,2.8,1.8,9.2,2.5,24.9,12,0,22.5,156,149,158,248,243,178,263,51,428,457,255,189,178,387,8,67,27,398,169,336,24,195,30,159,214,107,142,53,44,158,1,0.42790697674418604,0.046511627906976744,0.023255813953488372,0.386046511627907,2.5,7.389302325581395,3.4729720930232557
1630533,Ziaire Williams,Ziaire,1610612751,BKN,23.0,63,22,41,0.349,24.5,3.4,8.3,0.412,1.6,4.8,0.341,1.6,2.0,0.821,1.0,3.6,4.6,1.3,1.1,1.0,0.4,0.6,2.4,1.8,10.0,-5.2,20.7,2,0,20.4,185,274,54,433,192,210,181,413,149,125,275,156,175,165,200,129,153,322,233,116,192,126,80,151,192,521,205,159,44,192,1,0.40816326530612246,0.05306122448979592,0.04081632653061224,0.1877551020408163,-5.2,-8.388,-5.460588
